,inn,bat_tm,batnum,bat,ball,over_num,bow,runs,wkt,wkt_how,b.cnt,f.ov.powp,f.ov.midd,f.ov.deat,m.grnd,m.date,ss,m.type,m.num,m.vs,state,prevstate,tm,name,fname,battype,bowltype,bowlarm,bowlcat,bowlcat.l2,lpos
90,1,Sunrisers Hyderabad,3,RA Tripathi,5,14,A Mishra,4,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
91,1,Sunrisers Hyderabad,6,Washington Sundar,0,15,KH Pandya,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,4,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
92,1,Sunrisers Hyderabad,6,Washington Sundar,1,15,KH Pandya,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
93,1,Sunrisers Hyderabad,6,Washington Sundar,2,15,KH Pandya,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
94,1,Sunrisers Hyderabad,6,Washington Sundar,3,15,KH Pandya,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
95,1,Sunrisers Hyderabad,3,RA Tripathi,4,15,KH Pandya,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
96,1,Sunrisers Hyderabad,3,RA Tripathi,5,15,KH Pandya,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
97,1,Sunrisers Hyderabad,6,Washington Sundar,0,16,A Mishra,1,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
98,1,Sunrisers Hyderabad,3,RA Tripathi,1,16,A Mishra,0,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
99,1,Sunrisers Hyderabad,3,RA Tripathi,2,16,A Mishra,1,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
100,1,Sunrisers Hyderabad,6,Washington Sundar,3,16,A Mishra,1,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
101,1,Sunrisers Hyderabad,3,RA Tripathi,4,16,A Mishra,4,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
102,1,Sunrisers Hyderabad,3,RA Tripathi,5,16,A Mishra,0,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,4,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
103,1,Sunrisers Hyderabad,3,RA Tripathi,0,17,Yash Thakur,2,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,0,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
104,1,Sunrisers Hyderabad,3,RA Tripathi,1,17,Yash Thakur,0,1,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,-1,2,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
105,1,Sunrisers Hyderabad,7,Abdul Samad,2,17,Yash Thakur,4,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,-1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
106,1,Sunrisers Hyderabad,7,Abdul Samad,3,17,Yash Thakur,1,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,4,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
107,1,Sunrisers Hyderabad,6,Washington Sundar,4,17,Yash Thakur,1,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
108,1,Sunrisers Hyderabad,7,Abdul Samad,5,17,Yash Thakur,2,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
109,1,Sunrisers Hyderabad,6,Washington Sundar,0,18,A Mishra,1,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,2,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
110,1,Sunrisers Hyderabad,7,Abdul Samad,1,18,A Mishra,1,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
111,1,Sunrisers Hyderabad,6,Washington Sundar,2,18,A Mishra,0,1,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,-1,1,Sunrisers Hyderabad,Washington Sundar,Washington Sundar,LHB,RAOB,Right,Spin,off-break,
112,1,Sunrisers Hyderabad,8,AU Rashid,3,18,A Mishra,4,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,-1,Sunrisers Hyderabad,AU Rashid,Adil Rashid,RHB,RALB,Right,Spin,leg-break,
113,1,Sunrisers Hyderabad,8,AU Rashid,4,18,A Mishra,0,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,4,Sunrisers Hyderabad,AU Rashid,Adil Rashid,RHB,RALB,Right,Spin,leg-break,
114,1,Sunrisers Hyderabad,8,AU Rashid,5,18,A Mishra,0,1,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,-1,0,Sunrisers Hyderabad,AU Rashid,Adil Rashid,RHB,RALB,Right,Spin,leg-break,
115,1,Sunrisers Hyderabad,7,Abdul Samad,0,19,JD Unadkat,1,1,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,-1,-1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
116,1,Sunrisers Hyderabad,7,Abdul Samad,1,19,JD Unadkat,6,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,6,-1,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
117,1,Sunrisers Hyderabad,7,Abdul Samad,2,19,JD Unadkat,0,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,6,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
118,1,Sunrisers Hyderabad,7,Abdul Samad,3,19,JD Unadkat,0,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
119,1,Sunrisers Hyderabad,7,Abdul Samad,4,19,JD Unadkat,6,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,6,0,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
120,1,Sunrisers Hyderabad,7,Abdul Samad,5,19,JD Unadkat,0,0,,1,0,0,1,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,6,Sunrisers Hyderabad,Abdul Samad,Abdul Samad,RHB,RALB,Right,Spin,leg-break,
121,2,Lucknow Super Giants,1,KR Mayers,0,0,B Kumar,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
122,2,Lucknow Super Giants,1,KR Mayers,1,0,B Kumar,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
123,2,Lucknow Super Giants,2,KL Rahul,2,0,B Kumar,4,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,1,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
124,2,Lucknow Super Giants,2,KL Rahul,3,0,B Kumar,0,0,,0,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,4,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
125,2,Lucknow Super Giants,2,KL Rahul,4,0,B Kumar,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
126,2,Lucknow Super Giants,1,KR Mayers,5,0,B Kumar,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
127,2,Lucknow Super Giants,1,KR Mayers,6,0,B Kumar,2,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,0,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
128,2,Lucknow Super Giants,2,KL Rahul,0,1,Washington Sundar,4,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,2,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
129,2,Lucknow Super Giants,2,KL Rahul,1,1,Washington Sundar,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,4,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
130,2,Lucknow Super Giants,1,KR Mayers,2,1,Washington Sundar,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
131,2,Lucknow Super Giants,2,KL Rahul,3,1,Washington Sundar,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
132,2,Lucknow Super Giants,1,KR Mayers,4,1,Washington Sundar,4,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,1,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
133,2,Lucknow Super Giants,1,KR Mayers,5,1,Washington Sundar,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,4,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
134,2,Lucknow Super Giants,2,KL Rahul,0,2,Fazalhaq Farooqi,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
135,2,Lucknow Super Giants,2,KL Rahul,1,2,Fazalhaq Farooqi,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
136,2,Lucknow Super Giants,2,KL Rahul,2,2,Fazalhaq Farooqi,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
137,2,Lucknow Super Giants,2,KL Rahul,3,2,Fazalhaq Farooqi,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
138,2,Lucknow Super Giants,1,KR Mayers,4,2,Fazalhaq Farooqi,4,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,1,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
139,2,Lucknow Super Giants,1,KR Mayers,5,2,Fazalhaq Farooqi,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,4,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
140,2,Lucknow Super Giants,2,KL Rahul,0,3,AK Markram,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
141,2,Lucknow Super Giants,2,KL Rahul,1,3,AK Markram,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
142,2,Lucknow Super Giants,2,KL Rahul,2,3,AK Markram,4,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
143,2,Lucknow Super Giants,2,KL Rahul,3,3,AK Markram,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,4,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
144,2,Lucknow Super Giants,1,KR Mayers,4,3,AK Markram,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
145,2,Lucknow Super Giants,1,KR Mayers,5,3,AK Markram,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
146,2,Lucknow Super Giants,1,KR Mayers,0,4,Fazalhaq Farooqi,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
147,2,Lucknow Super Giants,1,KR Mayers,1,4,Fazalhaq Farooqi,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
148,2,Lucknow Super Giants,1,KR Mayers,2,4,Fazalhaq Farooqi,0,1,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,-1,0,Lucknow Super Giants,KR Mayers,Kyle Mayers,LHB,RAM,Right,Pace,medium,
149,2,Lucknow Super Giants,3,DJ Hooda,3,4,Fazalhaq Farooqi,0,0,,0,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,-1,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
150,2,Lucknow Super Giants,3,DJ Hooda,4,4,Fazalhaq Farooqi,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
151,2,Lucknow Super Giants,2,KL Rahul,5,4,Fazalhaq Farooqi,1,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
152,2,Lucknow Super Giants,3,DJ Hooda,6,4,Fazalhaq Farooqi,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
153,2,Lucknow Super Giants,3,DJ Hooda,0,5,B Kumar,6,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,6,0,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
154,2,Lucknow Super Giants,3,DJ Hooda,1,5,B Kumar,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,6,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
155,2,Lucknow Super Giants,3,DJ Hooda,2,5,B Kumar,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
156,2,Lucknow Super Giants,3,DJ Hooda,3,5,B Kumar,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
157,2,Lucknow Super Giants,3,DJ Hooda,4,5,B Kumar,0,0,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
158,2,Lucknow Super Giants,3,DJ Hooda,5,5,B Kumar,0,1,,1,1,0,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,-1,0,Lucknow Super Giants,DJ Hooda,Deepak Hooda,RHB,RAOB,Right,Spin,off-break,
159,2,Lucknow Super Giants,2,KL Rahul,0,6,AU Rashid,2,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,-1,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
160,2,Lucknow Super Giants,2,KL Rahul,1,6,AU Rashid,4,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,2,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
161,2,Lucknow Super Giants,2,KL Rahul,2,6,AU Rashid,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,4,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
162,2,Lucknow Super Giants,4,KH Pandya,3,6,AU Rashid,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
163,2,Lucknow Super Giants,2,KL Rahul,4,6,AU Rashid,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
164,2,Lucknow Super Giants,2,KL Rahul,5,6,AU Rashid,2,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
165,2,Lucknow Super Giants,4,KH Pandya,0,7,AK Markram,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,2,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
166,2,Lucknow Super Giants,4,KH Pandya,1,7,AK Markram,4,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
167,2,Lucknow Super Giants,4,KH Pandya,2,7,AK Markram,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,4,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
168,2,Lucknow Super Giants,2,KL Rahul,3,7,AK Markram,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
169,2,Lucknow Super Giants,4,KH Pandya,4,7,AK Markram,2,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,1,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
170,2,Lucknow Super Giants,4,KH Pandya,5,7,AK Markram,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,2,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
171,2,Lucknow Super Giants,2,KL Rahul,0,8,AU Rashid,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,0,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
172,2,Lucknow Super Giants,4,KH Pandya,1,8,AU Rashid,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
173,2,Lucknow Super Giants,2,KL Rahul,2,8,AU Rashid,1,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,1,1,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
174,2,Lucknow Super Giants,4,KH Pandya,3,8,AU Rashid,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,1,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
175,2,Lucknow Super Giants,4,KH Pandya,4,8,AU Rashid,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
176,2,Lucknow Super Giants,4,KH Pandya,5,8,AU Rashid,6,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,6,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
177,2,Lucknow Super Giants,2,KL Rahul,0,9,T Natarajan,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,6,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
178,2,Lucknow Super Giants,4,KH Pandya,1,9,T Natarajan,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
179,2,Lucknow Super Giants,4,KH Pandya,2,9,T Natarajan,4,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,4,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
180,2,Lucknow Super Giants,4,KH Pandya,3,9,T Natarajan,0,0,,0,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,4,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
181,2,Lucknow Super Giants,4,KH Pandya,4,9,T Natarajan,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
182,2,Lucknow Super Giants,4,KH Pandya,5,9,T Natarajan,2,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,0,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
183,2,Lucknow Super Giants,4,KH Pandya,6,9,T Natarajan,2,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,2,2,Lucknow Super Giants,KH Pandya,Krunal Pandya,LHB,LAO,Left,Spin,orthodox,
184,2,Lucknow Super Giants,2,KL Rahul,0,10,Umran Malik,0,0,,1,0,1,0,Lucknow,2023-04-07,2023,T20,10,Sunrisers Hyderabad vs Lucknow Super Giants,0,2,Lucknow Super Giants,KL Rahul,KL Rahul,RHB,,,,,
